"Specify URL or {{base_url}} placeholder.","Specify URL or {{base_url}} placeholder."
"Specify URL or {{base_url}}, or {{unsecure_base_url}} placeholder.","Specify URL or {{base_url}}, or {{unsecure_base_url}} placeholder."
"Specify a URL or path that starts with placeholder(s): %1, and ends with ""/"".","Specify a URL or path that starts with placeholder(s): %1, and ends with ""/""."
"Specify a fully qualified URL.","Specify a fully qualified URL."
"Specify backend host for config file generation. If field is empty default value localhost will be saved.","Specify backend host for config file generation. If field is empty default value localhost will be saved."
"Specify backend port for config file generation. If field is empty default value 8080 will be saved.","Specify backend port for config file generation. If field is empty default value 8080 will be saved."
"Specify grace period in seconds for config file generation. If field is empty default value 300 will be saved. This grace period will be used to serve cached content when the server is healthy. If the server is not healthy, cached content will be served for 3 days before failing.","Specify grace period in seconds for config file generation. If field is empty default value 300 will be saved. This grace period will be used to serve cached content when the server is healthy. If the server is not healthy, cached content will be served for 3 days before failing."
"Start","Start"
"Start Date","Start Date"
"Start Date&Time","Start Date&Time"
"Start Download","Start Download"
"Start Time","Start Time"
"Start date","Start date"
"Start typing to find products","Start typing to find products"
"Starting at","Starting at"
"Startup Page","Startup Page"
"State","State"
"State Code and Title","State Code and Title"
"State Options","State Options"
"State for the same indexer","State for the same indexer"
"State for the same view","State for the same view"
"State is Required for","State is Required for"
"State/Province","State/Province"
"State/Region","State/Region"
"Static","Static"
"Static Blocks","Static Blocks"
"Static Files Settings","Static Files Settings"
"Static block and products","Static block and products"
"Static block only","Static block only"
"Statistics","Statistics"
"Status","Status"
"Status Code","Status Code"
"Status Label","Status Label"
"Status can't be unassigned, because it is used by existing order(s).","Status can't be unassigned, because it is used by existing order(s)."
"Status:","Status:"
"StatusText","StatusText"
"Step 1: Select Attributes","Step 1: Select Attributes"
"Step 2: Attribute Values","Step 2: Attribute Values"
"Step 3: Bulk Images, Price and Quantity","Step 3: Bulk Images, Price and Quantity"
"Step 4: Summary","Step 4: Summary"
"Stock","Stock"
"Stock Alert Email Template","Stock Alert Email Template"
"Stock Alert Subscriptions","Stock Alert Subscriptions"
"Stock Availability","Stock Availability"
"Stock Information","Stock Information"
"Stock Item with id ""%1"" does not exist.","Stock Item with id ""%1"" does not exist."
"Stock Options","Stock Options"
"Stock Quantity","Stock Quantity"
"Stock Status","Stock Status"
"Stock Validator must implement StockValidatorInterface.","Stock Validator must implement StockValidatorInterface."
"Stock has at least one sale channel and could not be deleted.","Stock has at least one sale channel and could not be deleted."
"Stock with id ""%1"" does not exist.","Stock with id ""%1"" does not exist."
"Stock with id ""%value"" does not exist.","Stock with id ""%value"" does not exist."
"Stock: high stock first","Stock: high stock first"
"Stock: low stock first","Stock: low stock first"
"Stocks","Stocks"
"Stop on Error","Stop on Error"
"Storage Configuration for Media","Storage Configuration for Media"
"Storage Root","Storage Root"
"Storage key was not set","Storage key was not set"
"Store","Store"
"Store Contact Information","Store Contact Information"
"Store Credit","Store Credit"
"Store Design","Store Design"
"Store Email Addresses","Store Email Addresses"
"Store Email Addresses Section","Store Email Addresses Section"
"Store Hours","Store Hours"
"Store Hours of Operation","Store Hours of Operation"
"Store Information","Store Information"
"Store Name","Store Name"
"Store Phone Number","Store Phone Number"
"Store Pickup","Store Pickup"
"Store Url Options","Store Url Options"
"Store View","Store View"
"Store View Information","Store View Information"
"Store View Specific Labels","Store View Specific Labels"
"Store View Title","Store View Title"
"Store alternative addresses (for shipping to multiple family members and friends)","Store alternative addresses (for shipping to multiple family members and friends)"
"Store is inactive","Store is inactive"
"Store view doesn't exist","Store view doesn't exist"
"Store was not found","Store was not found"
"Store with the same code","Store with the same code"
"Store(s) affected: ","Store(s) affected: "
"Store: %1 <br/>","Store: %1 <br/>"
"Stored Cards","Stored Cards"
"Stored Credit Card","Stored Credit Card"
"Stored Payment Method was successfully removed","Stored Payment Method was successfully removed"
"Stored Payment Methods","Stored Payment Methods"
"Storefront","Storefront"
"Storefront Properties","Storefront Properties"
"Stores","Stores"
"Stores Configuration","Stores Configuration"
"Stores Feed","Stores Feed"
"Street","Street"
"Street Address","Street Address"
"Street Address %1","Street Address %1"
"Street Address 1","Street Address 1"
"Street Address 2","Street Address 2"
"Street Address Line 2","Street Address Line 2"
"Stretch","Stretch"
"Strong","Strong"
"Style Layout","Style Layout"
"Subject","Subject"
"Submit","Submit"
"Submit Comment","Submit Comment"
"Submit Invoice","Submit Invoice"
"Submit Invoice and Shipment","Submit Invoice and Shipment"
"Submit Order","Submit Order"
"Submit Review","Submit Review"
"Submit Shipment","Submit Shipment"
"Submitted on %1","Submitted on %1"
"Submitting order information...","Submitting order information..."
"Subscribe","Subscribe"
"Subscribe Date","Subscribe Date"
"Subscribe to Newsletter","Subscribe to Newsletter"
"Subscribe to Order Status","Subscribe to Order Status"
"Subscribe to RSS Feed","Subscribe to RSS Feed"
"Subscribed","Subscribed"
"Subscribed to Newsletter","Subscribed to Newsletter"
"Subscriber","Subscriber"
"Subscribers","Subscribers"
"Subscribers From","Subscribers From"
"Subscription ID","Subscription ID"
"Subscription Options","Subscription Options"
"Subscription Payment, either payment sent or payment received","Subscription Payment, either payment sent or payment received"
"Subscription option","Subscription option"
"Subscription status","Subscription status"
"Subtotal","Subtotal"
"Subtotal (Excl. Tax)","Subtotal (Excl. Tax)"
"Subtotal (Excl.Tax)","Subtotal (Excl.Tax)"
"Subtotal (Incl. Tax)","Subtotal (Incl. Tax)"
"Subtotal (Incl.Tax)","Subtotal (Incl.Tax)"
"Subtotal Only","Subtotal Only"
"Subtotal after discount","Subtotal after discount"
"Subtotal:","Subtotal:"
"Success Email Sender","Success Email Sender"
"Success Email Template","Success Email Template"
"Success History Lifetime","Success History Lifetime"
